100005712	Missile Defense Agency	N
100005712	MDA	Y
100005713	Office of the Secretary of Defense	N
100005713	OSD	Y
100005714	EPSCoR	Y
100005714	Office of Experimental Program to Stimulate Competitive Research	N
100005716	NSB	Y
100005716	National Science Board	N
100005717	SMA	Y
100005717	SBE Office of Multidisciplinary Activities	N
100005720	Geological Society of America	N
100005720	GSA	Y
100005721	Enterprise Community Partners	N
100005722	Environmental Leadership Program	N
100005722	ELP	Y
100005723	Episcopal Church Foundation	N
100005723	ECF	Y
100005724	Dumbarton Oaks Research Library and Collection	N
100005725	CHDI Foundation	N
100005726	Karen Brown Scleroderma Foundation	N
100005726	KBS Foundation	Y
100005729	ASGC	Y
100005729	Alabama Space Grant Consortium	N
100005730	ASGP	Y
100005730	Alaska Space Grant Program	N
100005731	AZSGC	Y
100005731	Arizona Space Grant Consortium	N
100005732	ASGC	Y
100005732	Arkansas Space Grant Consortium	N
100005733	CaSGC	Y
100005733	California Space Grant Consortium	N
100005734	Connecticut Space Grant College Consortium	N
100005735	Florida Space Grant Consortium	N
100005735	FSCG	Y
100005736	GASGC	Y
100005736	Georgia Space Grant Consortium	N
100005737	ISGC	Y
100005737	Idaho Space Grant Consortium	N
100005738	ISGC	Y
100005738	Illinois Space Grant Consortium	N
100005739	INSGC	Y
100005739	Indiana Space Grant Consortium	N
100005740	ISGC	Y
100005740	Iowa Space Grant Consortium	N
100005741	KSGC	Y
100005741	Kansas Space Grant Consortium	N
100005742	KSGC	Y
100005742	Kentucky Space Grant Consortium	N
100005743	LaSPACE	Y
100005743	Louisiana Space Grant Consortium	N
100005744	Maine Space Grant Consortium	N
100005744	MSGC	Y
100005745	MDSGC	Y
100005745	Maryland Space Grant Consortium	N
100005746	Michigan Space Grant Consortium	N
100005746	MSGC	Y
100005747	Mississippi Space Grant Consortium	N
100005747	MSSGC	Y
100005748	MSGC	Y
100005748	Montana Space Grant Consortium	N
100005749	Nebraska Space Grant Consortium	N
100005750	NVSGC	Y
100005750	Nevada Space Grant Consortium	N
100005751	New Jersey Space Grant Consortium	N
100005751	NJSGC	Y
100005752	New Mexico Space Grant Consortium	N
100005752	NMSGC	Y
100005753	NSGC	Y
100005753	New York Space Grant Consortium	N
100005754	North Dakota Space Grant Consortium	N
100005754	NSGC	Y
100005755	Ohio Space Grant Consortium	N
100005755	OSGC	Y
100005756	OKGC	Y
100005756	Oklahoma Space Grant Consortium	N
100005757	Oregon Space Grant Consortium	N
100005757	OSGC	Y
100005758	Pennsylvania Space Grant Consortium	N
100005758	PSGC	Y
100005759	PRSGC	Y
100005759	Puerto Rico Space Grant Consortium	N
100005760	Rhode Island Space Grant Consortium	N
100005760	RISG	Y
100005761	SCSGC	Y
100005761	South Carolina Space Grant Consortium	N
100005762	South Dakota Space Grant Consortium	N
100005762	SDSGC	Y
100005763	Texas Space Grant Consortium	N
100005763	TSGC	Y
100005764	Rocky Mountain NASA Space Grant Consortium	N
100005765	Vermont Space Grant Consortium	N
100005765	VSGC	Y
100005766	VSGC	Y
100005766	Virginia Space Grant Consortium	N
100005767	Washington Space Grant Consortium	N
100005768	West Virginia Space Grant Consortium	N
100005768	WVSGC	Y
100005769	WSGC	Y
100005769	Wisconsin Space Grant Consortium	N
100005770	Wyoming Space Grant Consortium	N
100005771	Illinois-Indiana Sea Grant, University of Illinois	N
100005772	Lake Champlain Sea Grant, University of Vermont	N
100005773	Michigan Sea Grant, University of Michigan	N
100005774	Minnesota Sea Grant, University of Minnesota	N
100005775	New York Sea Grant, State University of New York	N
100005776	Ohio Sea Grant College Program, Ohio State University	N
100005777	Pennsylvania Sea Grant, Pennsylvania State University	N
100005778	Wisconsin Sea Grant Institute, University of Wisconsin	N
100005779	Connecticut Sea Grant, University of Connecticut	N
100005780	Maine Sea Grant, University of Maine	N
100005781	MIT Sea grant, Massachusetts Institute of Technology	N
100005782	Woodshole Sea Grant, Woods Hole Oceanographic Institution	N
100005783	NHSG	Y
100005783	New Hampshire Sea Grant, University of New Hampshire	N
100005784	Rhode Island Sea Grant, University of Rhode Island	N
100005785	Delaware Sea Grant, University of Delaware	N
100005786	Maryland Sea Grant, University of Maryland	N
100005787	New Jersey Sea Grant Consortium	N
100005788	Virginia Sea Grant, Virginia Institute of Marine Science	N
100005789	Florida Sea Grant, University of Florida	N
100005790	Georgia Sea Grant	N
100005791	Puerto Rico Sea Grant, University of Puerto Rico	N
100005792	Louisiana Sea Grant, University of Louisiana	N
100005793	Mississippi-Alabama Sea Grant Consortium	N
100005794	Texas Sea Grant, Texas A and M University	N
100005795	Alaska Sea Grant, University of Alaska Fairbanks	N
100005796	University of Southern California Sea Grant	N
100005797	University of Hawai'i Sea Grant	N
100005798	Oregon Sea Grant, Oregon State University	N
100005799	Washington Sea Grant, University of Washington	N
100005800	Eye Bank Association of America	N
100005800	EBAA	Y
100005801	Facebook	N
100005801	FB	Y
100005802	Fairbank Center for Chinese Studies, Harvard University	N
100005803	Families USA	N
100005804	Federation of American Societies for Experimental Biology	N
100005804	FASEB	Y
100005805	FPRF	Y
100005805	Fats and Proteins Research Foundation	N
100005806	Myer and Rosaline Feinstein Center for American Jewish History, Temple University	N
100005807	MET	Y
100005807	Metropolitan Museum of Art	N
100005808	Vietnam Education Foundation	N
100005808	VEF	Y
100005809	ICFJ	Y
100005809	International Center for Journalists	N
100005810	Archaeological Institute of America	N
100005810	AIA	Y
100005811	RTNDF	Y
100005811	Radio and Television News Directors Foundation	N
100005812	Society of Architectural Historians	N
100005812	SAH	Y
100005813	FHS	Y
100005813	Filson Historical Society	N
100005814	FAWC	Y
100005814	Fine Arts Work Center in Provincetown	N
100005815	Firland Foundation	N
100005816	Five College Women's Studies Research Center	N
100005817	Five Colleges	N
100005818	Fleishhacker Foundation	N
100005819	FEF	Y
100005819	Florida Education Fund	N
100005820	The U.S. Election Assistance Commission	N
100005820	EAC	Y
100005821	OS	Y
100005821	DHHS Office of the Secretary	N
100005822	DOC Office of the Secretary	N
100005822	OS	Y
100005823	International Trade Administration	N
100005823	ITA	Y
100005824	MBDA	Y
100005824	Minority Business Development Agency	N
100005825	National Institute of Food and Agriculture	N
100005825	NIFA	Y
100005826	Agricultural Marketing Service	N
100005826	AMS	Y
100005830	Folger Shakespeare Library	N
100005831	FAER	Y
100005831	Foundation for Anesthesia Education and Research	N
100005832	Foundation for Jewish Culture	N
100005833	FCHI	Y
100005833	Bill and Carol Fox Center for Humanistic Inquiry, Emory University	N
100005834	Francis Family Foundation	N
100005835	AMNH	Y
100005835	American Museum of Natural History	N
100005836	Frederick Douglass Institute for African and African-American Studies, University of Rochester	N
100005837	Freshwater Future	N
100005838	Friends For an Earlier Breast Cancer Test	N
100005839	Garden Club of America	N
100005839	GCA	Y
100005842	OSA Foundation	N
100005842	OSA	Y
100005843	Carnegie Institution of Washington	N
100005844	Georgia O'Keeffe Museum Research Center	N
100005845	Global Cardiovascular Innovation Center	N
100005846	American Institute of Physics	N
100005846	AIP	Y
100005847	AIGC	Y
100005847	American Indian Graduate Center	N
100005848	Henry Luce Foundation	N
100005849	Biochemical Society	N
100005850	Great Lakes Regional Center of Excellence for Biodefense and Emerging Infectious Diseases Research	N
100005850	GLRCE	Y
100005851	John Simon Guggenheim Memorial Foundation	N
100005852	H. Henry Meeter Center for Calvin Studies, Calvin College	N
100005853	John W. Hartman Center, Duke University	N
100005854	John Hope Franklin Research Center, Duke University	N
100005855	Sallie Bingham Center, Duke University	N
100005856	Harvard Academy for International Area Studies, Harvard University	N
100005857	Hawk Mountain Sanctuary Association	N
100005858	Health Volunteers Overseas	N
100005858	HVO	Y
100005859	HRS	Y
100005859	Heart Rhythm Society	N
100005871	Sonoran Joint Venture	N
100005871	SJV	Y
100005872	Tawani Foundation	N
100005880	Helen Kellogg Institute for International Studies, University of Notre Dame	N
100005881	HTRS	Y
100005881	Hemostasis and Thrombosis Research Society	N
100005882	Herbert D. Katz Center for Advanced Judaic Studies, University of Pennsylvania	N
100005883	Hertz Foundation	N
100005884	Historical Society of Pennsylvania	N
100005884	HSP	Y
100005885	HistoryMakers	N
100005886	Pediatric Infectious Diseases Society	N
100005886	PIDS	Y
100005887	Hope Street Kids	N
100005888	Horticultural Research Institute	N
100005888	HRI	Y
100005889	George A. and Eliza Gardner Howard Foundation	N
100005890	Hudson Institute	N
100005891	HRF	Y
100005891	Hudson River Foundation	N
100005892	HRW	Y
100005892	Human Rights Watch	N
100005893	Mahindra Humanities Center, Harvard University	N
100005894	Humanities Research Center, Rice University	N
100005895	Fred Hutchinson Cancer Research Center	N
100005895	FHCRC	Y
100005896	Hydrogen Education Foundation	N
100005898	CCSIP	Y
100005898	Canada-California Strategic Innovation Partnership	N
100005899	Institut Francais d'Amerique	N
100005901	Institute for Advanced Study, University of Minnesota	N
100005901	IAS	Y
100005902	Institute for Clinical and Translational Research, University of Wisconsin, Madison	N
100005902	ICTR	Y
100005903	ICLS	Y
100005903	Institute for Comparative Literature and Society, Columbia University	N
100005904	Institute for Emerging Issues, North Carolina State University	N
100005904	IEI	Y
100005905	IERES	Y
100005905	Institute for European, Russian and Eurasian Studies, George Washington University	N
100005906	Institute for Historical Studies, University of Texas, Austin	N
100005907	IHS	Y
100005907	Institute for Humane Studies, George Mason University	N
100005908	IHR	Y
100005908	Institute for Humanities Research, Arizona State University	N
100005909	UC MEXUS	Y
100005909	University of California Institute for Mexico and the United States	N
100005910	AEI	Y
100005910	Albert Ellis Institute	N
100005911	Institute for Research in the Humanities, University of Wisconsin, Madison	N
100005912	ISS	Y
100005912	Institute for Southern Studies, University of South Carolina	N
100005913	National Humanities Center	N
100005913	NHC	Y
100005914	Institute for Space Systems Operations, University of Houston	N
100005914	ISSO	Y
100005915	ITAMP	Y
100005915	Institute for Theoretical Atomic, Molecular and Optical Physics, Harvard University	N
100005916	Institute of American Cultures, University of California, Los Angeles	N
100005916	IAC	Y
100005917	Institute on Ethnicity, Culture, and the Modern Experience, Rutgers University	N
100005918	Institute on Global Conflict and Cooperation (IGCC) University of California, San Diego	N
100005918	IGCC	Y
100005919	IJNR	Y
100005919	Institutes for Journalism and Natural Resources	N
100005920	ISI	Y
100005920	Intercollegiate Studies Institute	N
100005921	IARC	Y
100005921	International Arctic Research Center, University of Alaska, Fairbanks	N
100005922	IADR	Y
100005922	International Association for Dental Research	N
100005923	IASLC	Y
100005923	International Association for the Study of Lung Cancer	N
100005924	IASP	Y
100005924	International Association for the Study of Pain	N
100005925	Robert H. Smith International Center for Jefferson Studies, Thomas Jefferson Foundation	N
100005926	ICDD	Y
100005926	International Centre for Diffraction Data	N
100005927	American Society of Colon and Rectal Surgeons	N
100005927	ASCRS	Y
100005928	NED	Y
100005928	National Endowment for Democracy	N
100005929	IFESH	Y
100005929	International Foundation for Education and Self Help	N
100005930	ASCRS Research Foundation	N
100005931	International Foundation for Ethical Research	N
100005931	IFER	Y
100005932	Center for Alternatives to Animal Testing, Johns Hopkins University Bloomberg School of Public Health	N
100005932	CAAT	Y
100005933	International Foundation for Sonography Education and Research	N
100005933	IFSER	Y
100005934	International Furnishings and Design Association Educational Foundation	N
100005934	IFDAEF	Y
100005936	ISHLT	Y
100005936	International Society for Heart and Lung Transplants	N
100005937	International Society for Optical Engineering	N
100005937	SPIE	Y
100005938	APAICS	Y
100005938	Asian Pacific American Institute for Congressional Studies	N
100005939	Investigative Reporters and Editors	N
100005939	IRE	Y
100005940	IACI	Y
100005940	Irish American Cultural Institute	N
100005941	Edmond J. Safra Center for Ethics, Harvard University	N
100005942	Islamic Society of North America	N
100005942	ISNA	Y
100005943	International Trauma Anesthesia and Critical Care Society	N
100005943	ITACCS	Y
100005944	Italian Academy for Advanced Studies in America, Columbia University	N
100005945	Izumi Foundation	N
100005946	Jackson Laboratory	N
100005947	James Merrill House	N
100005948	JACL	Y
100005948	Japanese American Citizens League	N
100005949	Frankel Center for Judaic Studies, University of Michigan	N
100005950	JWF	Y
100005950	Jewish Women's Foundation	N
100005951	John Glenn School of Public Affairs, Ohio State University	N
100005952	JHP	Y
100005952	Journal of the History of Philosophy	N
100005953	KWF	Y
100005953	Knight-Wallace Fellows, University of Michigan	N
100005954	Kala Art Institute	N
100005955	Josephine De Karman Fellowship Trust	N
100005956	KITP	Y
100005956	Kavli Institute for Theoretical Physics, University of California, Santa Barbara	N
100005957	Joseph P. Kennedy Jr. Foundation	N
100005958	Kenyon College	N
100005959	John S. and James L. Knight Foundation	N
100005960	Korea Society	N
100005961	Kroc Institute for International Peace Studies, University of Notre Dame	N
100005962	Ladies Auxiliary to the Veterans of Foreign Wars	N
100005963	LAM Foundation	N
100005964	Lamont-Doherty Earth Observatory, Columbia University	N
100005964	LDEO	Y
100005965	NASI	Y
100005965	National Academy of Social Insurance	N
100005966	Leakey Foundation	N
100005967	Gilder Lehrman Institute of American History	N
100005968	Leukemia Research Foundation	N
100005968	LRF	Y
100005969	Hogg Foundation for Mental Health	N
100005970	Harry Ransom Center. University of Texas, Austin	N
100005971	University of Texas Press	N
100005972	Williams College	N
100005973	Carter G. Woodson Institute for African-American and African Studies, University of Virginia	N
100005974	Population Council	N
100005975	Udall Foundation	N
100005976	Harry J. Lloyd Charitable Trust	N
100005977	Kaiser Permanente	N
100005978	Louisville Institute	N
100005979	Lustgarten Foundation	N
100005980	MacPhail Center for Music	N
100005982	The Office of the National Coordinator for Health Information Technology	N
100005982	ONC	Y
100005983	MTI	Y
100005983	Maine Technology Institute	N
100005984	AMRF	Y
100005984	Dr. Miriam and Sheldon G. Adelson Medical Research Foundation	N
100005985	Zonta International Foundation	N
100005985	ZIF	Y
100005986	Yale Center for British Art, Yale University	N
100005986	YCBA	Y
100005987	Susan G. Komen for the Cure, Komen Wyoming Affiliate	N
100005988	WFI	Y
100005988	World Forest Institute	N
100005989	World Food Prize Foundation	N
100005990	World Community Grid	N
100005991	Woods Hole Oceanographic Institution	N
100005991	WHOI	Y
100005992	Woodrow Wilson National Fellowship Foundation	N
100005992	WW	Y
100005993	Institute for Research on Women and Gender, University of Michigan	N
100005993	IRWG	Y
100005994	Women's Research and Education Institute	N
100005994	WREI	Y
100005995	Wisconsin Historical Society	N
100005996	Center for the History of Print Culture in Modern America, University of Wisconsin	N
100005996	CHPCMA	Y
100005997	Wildlife Conservation Society	N
100005997	WCS	Y
100005998	Whatcom Museum	N
100005999	WIPMC	Y
100005999	Western Integrated Pest Management Center, University of California, Davis	N
100006000	WHA	Y
100006000	Western History Association, University of Missouri, St. Louis	N
100006001	Western Association of Women Historians	N
100006001	WAWH	Y
100006002	West Texas Collection, Angelo State University	N
100006002	WTC	Y
100006003	West African Research Association, Boston University	N
100006003	WARA	Y
100006004	Rob and Bessie Welder Wildlife Foundation	N
100006005	Weeden Foundation	N
100006006	WEAI	Y
100006006	Weatherhead East Asian Institute, Columbia University	N
100006007	Weatherhead Center for International Affairs, Harvard University	N
100006007	WCFIA	Y
100006008	WateReuse Foundation	N
100006009	Innovate Washington	N
100006010	Robert Penn Warren Center for the Humanities, Vanderbilt University	N
100006011	Charles Warren Center for Studies in American History, Harvard University	N
100006013	Waitt Family Foundation	N
100006014	Voice Foundation	N
100006015	JILA, University of Colorado	N
100006015	JILA	Y
100006016	VHS	Y
100006016	Virginia Historical Society	N
100006017	VCLE	Y
100006017	Villanova Center for Liberal Education, Villanova University	N
100006018	VHS	Y
100006018	Vermont Historical Society	N
100006019	Van Andel Research Institute	N
100006019	VARI	Y
100006020	VAI	Y
100006020	Van Alen Institute	N
100006021	US Immunodeficiency Network	N
100006021	USIDNET	Y
100006022	Saha Cardiovascular Research Center, University of Kentucky	N
100006023	Humanities Institute, University of Connecticut	N
100006023	UCHI	Y
100006024	Museum of the North, University of Alaska	N
100006025	UCHV	Y
100006025	University Center for Human Values, Princeton University	N
100006026	United States Pharmacopeia	N
100006026	USP	Y
100006027	United States Institute for Theatre Technology	N
100006027	USITT	Y
100006028	USINDO	Y
100006028	United States Indonesia Society	N
100006029	USGA	Y
100006029	United States Golf Association	N
100006030	USCHS	Y
100006030	United States Capitol Historical Society	N
100006031	United States - Israel Binational Agricultural Research and Development Fund	N
100006031	BARD	Y
100006032	UEF	Y
100006032	United Engineering Foundation	N
100006033	U.S. Poultry and Egg Association	N
100006034	USC	Y
100006034	University of Southern California	N
100006035	TCF	Y
100006035	Turkish Cultural Foundation	N
100006037	Tree Research and Education Endowment Fund	N
100006038	Tinker Foundation	N
100006039	TIAA-CREF Institute	N
100006040	Poetry Foundation	N
100006041	TFOS	Y
100006041	Tear Film and Ocular Surface Society	N
100006042	Obert C. and Grace A. Tanner Humanities Center, University of Utah	N
100006043	Tampa Bay Estuary Program	N
100006043	TBEP	Y
100006044	Robert and Patricia Switzer Foundation	N
100006045	Threshold Foundation	N
100006046	Rockefeller Brothers Fund	N
100006046	RBF	Y
100006047	Surdna Foundation	N
100006048	U.S. Supreme Court	N
100006049	Marine Biological Laboratory	N
100006049	MBL	Y
100006050	Notre Dame Institute for Advanced Study	N
100006050	NDIAS	Y
100006051	AIER	Y
100006051	American Institute for Economic Research	N
100006052	Sudbury Foundation	N
100006053	American Osteopathic Foundation	N
100006053	AOF	Y
100006054	Asian American Journalists Association	N
100006054	AAJA	Y
100006055	State Justice Institute	N
100006055	SJI	Y
100006056	C.V. Starr Center for the Study of the American Experience, Washington College	N
100006057	SHC	Y
100006057	Stanford Humanities Center, Stanford University	N
100006058	St. Baldrick's Foundation	N
100006059	Department of African American Studies, University of Illinois	N
100006060	Spina Bifida Association	N
100006060	SBA	Y
100006061	South Arts	N
100006062	South Dakota Library Association	N
100006062	SDLA	Y
100006063	Paul and Daisy Soros Fellowships for New Americans	N
100006064	Sontag Foundation	N
100006065	SOFN	Y
100006065	Sons of Norway Foundation	N
100006066	Solving Kids' Cancer	N
100006066	SKC	Y
100006068	STFM	Y
100006068	Society of Teachers of Family Medicine	N
100006069	SSB	Y
100006069	Society of Systematic Biologists	N
100006070	SSO	Y
100006070	Society of Surgical Oncology	N
100006071	Sigma Delta Chi Foundation	N
100006071	SDX	Y
100006072	Education and research foundation for SNM	N
100006072	ERF-SNM	Y
100006073	Society of Gastroenterology Nurses and Associates	N
100006073	SGNA	Y
100006074	Society of Fellows in the Humanities, Columbia University	N
100006075	Society of Fellows, Harvard University	N
100006076	SPSSI	Y
100006076	Society for the Psychological Study of Social Issues	N
100006077	Society for the Humanities, Cornell University	N
100006077	SHC	Y
100006078	SHOT	Y
100006078	Society for the History of Technology	N
100006079	Society for the Arts in Healthcare	N
100006080	Society for the Advancement of Scandinavian Study	N
100006080	SASS	Y
100006081	Society for the Advancement of Behavior Analysis	N
100006081	SABA	Y
100006082	SSAT	Y
100006082	Society for Surgery of the Alimentary Tract	N
100006083	AGA Research Foundation	N
100006084	OAR	Y
100006084	Office of AIDS Research	N
100006085	Office of Disease Prevention	N
100006085	ODP	Y
100006086	Office of Strategic Coordination	N
100006086	OSC	Y
100006087	National Center on Birth Defects and Developmental Disabilities	N
100006087	NCBDDD	Y
100006088	NCEZID	Y
100006088	National Center for Emerging and Zoonotic Infectious Diseases	N
100006089	Office for State, Tribal, Local and Territorial Support	N
100006089	OSTLTS	Y
100006090	Center for Global Health	N
100006091	Office of Multidisciplinary Activities	N
100006091	OMA	Y
100006092	ASCLS Education and Research Fund	N
100006093	PCORI	Y
100006093	Patient-Centered Outcomes Research Institute	N
100006094	University of Delaware	N
100006094	UD	Y
100006095	CDPR	Y
100006095	California Department of Pesticide Regulation	N
100006097	U.S. Department of the Treasury	N
100006098	Radiological Society of North America	N
100006098	RSNA	Y
100006099	Whitaker International Fellows and Scholars Program	N
100006100	FSI	Y
100006100	Freeman Spogli Institute for International Studies At Stanford University	N
100006101	NCR-SARE	Y
100006101	North Central SARE	N
100006102	Northeast SARE	N
100006103	Southern SARE	N
100006104	Western SARE	N
100006105	Bone and Joint Initiative USA	N
100006106	Bone and Joint Decade Canada	N
100006107	NCD	Y
100006107	National Council on Disability	N
100006108	NCATS	Y
100006108	National Center for Advancing Translational Sciences	N
100006110	Academy of Nutrition and Dietetics Foundation	N
100006111	Michelson Prize and Grants	N
100006112	Microsoft Research	N
100006113	Office of Under Secretary, U.S. Department of Energy	N
100006114	Energy Policy, Office of Congressional and Intergovernmental Affairs, U.S. Department of Energy	N
100006115	Solar Energy Technologies Program, Office of Energy Efficiency and Renewable Energy, U.S. Department of Energy	N
100006116	Advanced Manufacturing Office, Office of Energy Efficiency and Renewable Energy, U.S. Department of Energy	N
100006117	Weatherization and Intergovernmental Program, Office of Energy Efficiency and Renewable Energy, U.S. Department of Energy	N
100006118	Office of Energy Statistics, Energy Information Administration, U.S. Department of Energy	N
100006119	Safety and Security Program, Office of Environmental Management, U.S. Department of Energy	N
100006120	Office of Fossil Energy, U.S. Department of Energy	N
100006121	Office of General Counsel, U.S. Department of Energy	N
100006122	Office of Health, Safety, and Security, U.S. Department of Energy	N
100006123	Office of Classification, Office of Health, Safety, and Security, U.S. Department of Energy	N
100006124	Office of Chief Information Officer, U.S. Department of Energy	N
100006126	Office of Counterintelligence, Office of Intelligence and Counterintelligence, U.S. Department of Energy	N
100006127	Office of Defense Programs, National Nuclear Security Administration, U.S. Department of Energy	N
100006128	Office of Infrastructure and Environment, National Nuclear Security Administration, U.S. Department of Energy	N
100006129	Fuel Cycle Technologies, Office of Nuclear Energy, U.S. Department of Energy	N
100006130	Office of Electricity Delivery and Energy Reliability, U.S. Department of Energy	N
100006131	Office of Public Affairs, U.S. Department of Energy	N
100006132	Office of Science, U.S. Department of Energy	N
100006133	Advanced Research Projects Agency - Energy, U.S. Department of Energy	N
100006133	ARPA-E	Y
100006134	Office of Energy Efficiency and Renewable Energy, U.S. Department of Energy	N
100006134	EERE	Y
100006135	GTP	Y
100006135	Geothermal Technologies Program, Office of Energy Efficiency and Renewable Energy, U.S. Department of Energy	N
100006136	FCT Program	Y
100006136	Fuel Cell Technologies Program, Office of Energy Efficiency and Renewable Energy, U.S. Department of Energy	N
100006137	SPO	Y
100006137	Sustainability Performance Office, Office of Energy Efficiency and Renewable Energy, U.S. Department of Energy	N
100006138	EM DOE	Y
100006138	Office of Environmental Management, U.S. Department of Energy	N
100006139	Technical and Regulatory Support, Office of Environmental Management, U.S. Department of Energy	N
100006140	Oil and Natural Gas , Office of Fossil Energy, U.S. Department of Energy	N
100006141	Environmental and Nuclear Programs, Office of General Counsel, U.S. Department of Energy	N
100006142	Office of Nuclear Safety, Office of Health, Safety, and Security, U.S. Department of Energy	N
100006143	Office of Inspector General, U.S. Department of Energy	N
100006143	OIG	Y
100006144	Office of Intelligence and Counterintelligence, U.S. Department of Energy	N
100006145	Office of Site Operations, Office of Legacy Management, U.S. Department of Energy	N
100006146	Office of Naval Reactors, National Nuclear Security Administration, U.S. Department of Energy	N
100006147	Office of Nuclear Energy, U.S. Department of Energy	N
100006148	LWRSP	Y
100006148	Light Water Reactor Sustainability Program, Office of Nuclear Energy, U.S. Department of Energy	N
100006149	PSA	Y
100006149	Permitting, Siting & Analysis, Office of Electricity Delivery and Energy Reliability, U.S. Department of Energy	N
100006150	Office of Policy and International Affairs, U.S. Department of Energy	N
100006151	BES	Y
100006151	Basic Energy Sciences, Office of Science, U.S. Department of Energy	N
100006152	Josiah Macy Jr. Foundation	N
100006153	LLL	Y
100006153	Ladies Leukemia League	N
100006154	LSLF	Y
100006154	Lauri Strauss Leukemia Foundation	N
100006155	Pediatric Low Grade Astrocytoma Foundation	N
100006155	PLGA	Y
100006156	Sidney Kimmel Foundation for Cancer Research	N
100006157	Office of Secretary of Energy, U.S. Department of Energy	N
100006158	Office of Congressional and Intergovernmental Affairs, U.S. Department of Energy	N
100006159	Office of Technology Development, Office of Energy Efficiency and Renewable Energy, U.S. Department of Energy	N
100006160	Biomass Program, Office of Energy Efficiency and Renewable Energy, U.S. Department of Energy	N
100006161	Building Technologies Program, Office of Energy Efficiency and Renewable Energy, U.S. Department of Energy	N
100006162	Energy Information Administration, U.S. Department of Energy	N
100006163	Project Management, Office of Environmental Management, U.S. Department of Energy	N
100006164	Petroleum Reserves, Office of Fossil Energy, U.S. Department of Energy	N
100006165	Office of Environmental Protection, Sustainability Support and Corporate Safety Analysis, Office of Health, Safety, and Security, U.S. Department of Energy	N
100006166	Audits and Inspections, Office of Inspector General, U.S. Department of Energy	N
100006167	Office of Intelligence, Office of Intelligence and Counterintelligence, U.S. Department of Energy	N
100006168	National Nuclear Security Administration, U.S. Department of Energy	N
100006168	NNSA	Y
100006169	Office of Emergency Operations, National Nuclear Security Administration, U.S. Department of Energy	N
100006170	Nuclear Facility Operations, Office of Nuclear Energy, U.S. Department of Energy	N
100006171	Office of Space and Defense Power Systems, Office of Nuclear Energy, U.S. Department of Energy	N
100006172	Infrastructure Security and Energy Restoration, Office of Electricity Delivery and Energy Reliability, U.S. Department of Energy	N
100006172	ISER	Y
100006173	Climate Change Policy and Technology, Office of Policy and International Affairs, U.S. Department of Energy	N
100006174	Office of Under Director of Science, U.S. Department of Energy	N
100006175	Environment and Science, Office of Congressional and Intergovernmental Affairs, U.S. Department of Energy	N
100006176	Wind and Water Power Program, Office of Energy Efficiency and Renewable Energy, U.S. Department of Energy	N
100006177	Vehicle Technologies Program, Office of Energy Efficiency and Renewable Energy, U.S. Department of Energy	N
100006178	Federal Energy Management Program, Office of Energy Efficiency and Renewable Energy, U.S. Department of Energy	N
100006179	Office of Energy Analysis, Energy Information Administration, U.S. Department of Energy	N
100006180	Technology Innovation and Development, Office of Environmental Management, U.S. Department of Energy	N
100006181	Clean Coal, Office of Fossil Energy, U.S. Department of Energy	N
100006182	Energy Policy, Office of General Counsel, U.S. Department of Energy	N
100006183	Office of Health and Safety, Office of Health, Safety, and Security, U.S. Department of Energy	N
100006184	Office of Security, Office of Health, Safety and Security, U.S. Department of Energy	N
100006185	IT Planning, Architecture and E-Government, Office of Chief Information Officer, U.S. Department of Energy	N
100006186	Office of Legacy Management, U.S. Department of Energy	N
100006187	Office of Defense Nuclear Nonproliferation, National Nuclear Security Administration, U.S. Department of Energy	N
100006188	Office of Defense Nuclear Security, National Nuclear Security Administration, U.S. Department of Energy	N
100006189	International Nuclear Energy Policy and Cooperation, Office of Nuclear Energy, U.S. Department of Energy	N
100006190	Research and Development, Office of Electricity Delivery and Energy Reliability, U.S. Department of Energy	N
100006191	Public Information, Office of Public Affairs, U.S. Department of Energy	N
100006192	Advanced Scientific Computing Research, Office of Science, U.S. Department of Energy	N
100006193	Glenn Research Center, National Aeronautics and Space Administration	N
100006194	Kennedy Space Center, National Aeronautics and Space Administration	N
100006195	Ames Research Center, National Aeronautics and Space Administration	N
100006196	JPL	Y
100006196	Jet Propulsion Laboratory, National Aeronautics and Space Administration	N
100006197	Marshall Space Flight Center, National Aeronautics and Space Administration	N
100006198	Goddard Space Flight Center, National Aeronautics and Space Administration	N
100006198	GSFC	Y
100006199	Langley Research Center, National Aeronautics and Space Administration	N
100006199	LRC	Y
100006200	Technology Transfer and Procurement, Technology Transfer and Procurement, U.S. Department of Energy	N
100006201	Program and Site Support, Office of Environmental Management, U.S. Department of Energy	N
100006203	Johnson Space Center, National Aeronautics and Space Administration	N
100006204	Dryden Flight Research Center, National Aeronautics and Space Administration	N
100006205	Stennis Space Center, National Aeronautics and Space Administration	N
501100000001	Alberta Cancer Foundation 	N
501100000001	ACF	Y
501100000002	ACCFCR	Y
501100000002	Alberta Centre for Child, Family and Community Research	N
501100000003	ArcticNet	N
501100000004	APFC	Y
501100000004	Asia Pacific Foundation of Canada	N
501100000005	ACSUS	Y
501100000005	Association for Canadian Studies in the United States 	N
501100000006	AMMI Canada	Y
501100000006	Association of Medical Microbiology and Infectious Disease Canada 	N
501100000007	Canadian Aeronautics and Space Institute	N
501100000007	CASI	Y
501100000008	Health Canada	N
